trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",25,0,3.1258156468763074,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",25,14,6.364179895457485,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",30,13,31.594632535326696,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",20,9,23.364762780771887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",30,16,0.13301489156256574,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",35,20,-9.529157503634416,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",20,9,-8.828927902102103,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",20,1,15.069922045627491,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",20,10,9.655814856276622,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",25,0,-8.283042961051342,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",20,11,4.903583071296945,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",20,12,14.200303218355455,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",20,8,11.022052831834444,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",20,4,21.13314522568698,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",20,11,18.102368799773462,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",20,6,26.709917601513936,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",30,22,12.218565721228794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.182318522128221}",20,14,8.985339496243686,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",20,2,21.138034678036345,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",20,10,-2.5349294305877184,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",20,4,-22.602345833576642,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",30,16,1.9649115692414265,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",30,9,-49.92607199984005,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 2}",1
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",25,13,14.375888671252847,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",25,11,6.142819104485408,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",20,0,3.6783780513956055,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",20,2,21.88214836201567,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",20,3,24.086255130817648,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",20,4,12.853548213701023,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",25,12,16.18179864053274,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",20,4,25.72731226948543,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",20,0,24.671264421975213,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",30,18,7.345020542613382,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",20,9,20.926036416088813,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",20,6,-7.60748221612888,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",20,13,13.43865211235453,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",25,5,24.709684408884197,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",20,15,10.124693451322957,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",20,8,19.372032274264207,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",30,7,-9.234712966501904,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 1}",1
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",30,16,25.68692017875961,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",25,5,12.784312754930564,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",25,11,3.875871450853543,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",25,16,-26.58354842621815,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",25,7,32.51873104608346,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17238929786993218}",30,18,9.100074768721628,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
881,False,"{'a': 0.002, 'e': 0.17204486382305054}",25,12,23.232664323460217,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.002, 'e': 0.17170111795585358}",30,21,14.989005445325995,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.002, 'e': 0.17135805889335737}",20,16,5.415230513450567,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.002, 'e': 0.17101568526332522}",25,0,-72.40315945414171,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
885,False,"{'a': 0.002, 'e': 0.17067399569626215}",20,0,3.5079701862268333,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.002, 'e': 0.17033298882540943}",20,11,-3.7313207413157934,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",20,13,14.033001623011561,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",20,13,-9.78984703014017,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",25,0,31.210191928819885,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",25,4,11.13948121867216,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",30,18,4.861442191723759,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",30,19,20.76401294052899,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.002, 'e': 0.16796494198768974}",20,7,-25.363408064063915,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
894,False,"{'a': 0.002, 'e': 0.167629347809757}",20,8,-10.735347910846118,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
895,False,"{'a': 0.002, 'e': 0.167294424149439}",25,17,18.109353727568894,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.002, 'e': 0.1669601696670407}",25,7,-24.373537594419314,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
897,False,"{'a': 0.002, 'e': 0.16662658302554365}",25,13,21.099659317306138,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.16629366289060088}",35,16,27.575001385003443,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.002, 'e': 0.16596140793053138}",25,1,2.6757282609911632,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
900,False,"{'a': 0.002, 'e': 0.16562981681631492}",30,2,-27.221082320892258,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 1}",1
901,False,"{'a': 0.002, 'e': 0.16529888822158653}",25,13,23.063344475198292,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.16496862082263145}",20,15,8.76671374717309,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.002, 'e': 0.1646390132983796}",30,3,17.258031659579416,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 0}",1
904,False,"{'a': 0.002, 'e': 0.16431006433040046}",20,11,11.152854861639591,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.002, 'e': 0.16398177260289773}",20,0,21.597273966324156,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
906,False,"{'a': 0.002, 'e': 0.16365413680270405}",20,8,-1.428442149249352,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
907,False,"{'a': 0.002, 'e': 0.1633271556192758}",20,13,16.01836877508412,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.002, 'e': 0.16300082774468777}",20,5,-3.216653265301503,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
909,False,"{'a': 0.002, 'e': 0.16267515187362808}",20,13,3.010315438563696,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
910,False,"{'a': 0.002, 'e': 0.16235012670339277}",20,16,9.526418811721395,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.002, 'e': 0.16202575093388075}",20,14,13.585197919998237,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.002, 'e': 0.1617020232675885}",30,0,-97.78576752667914,"{0: 22, 1: 2, 2: 3, 3: 2, 4: 1}",0
913,False,"{'a': 0.002, 'e': 0.16137894240960493}",30,13,28.533423043845104,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.002, 'e': 0.16105650706760616}",25,2,37.66768200917027,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.002, 'e': 0.16073471595185038}",20,9,16.886716757913632,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.002, 'e': 0.16041356777517274}",20,10,6.594485035432413,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
917,False,"{'a': 0.002, 'e': 0.1600930612529801}",20,11,6.09908298332045,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.15977319510324592}",20,0,13.824672811637008,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
919,False,"{'a': 0.002, 'e': 0.15945396804650516}",20,2,29.415270558330437,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.002, 'e': 0.15913537880584921}",20,2,16.2020069146147,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
921,False,"{'a': 0.002, 'e': 0.15881742610692068}",20,10,17.93127975314054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.002, 'e': 0.1585001086779083}",30,0,38.282161750666766,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
923,False,"{'a': 0.002, 'e': 0.15818342524954201}",20,9,14.649466651706911,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.002, 'e': 0.1578673745550876}",20,11,5.0820712190588555,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
925,False,"{'a': 0.002, 'e': 0.15755195533034191}",30,2,-24.21570493813794,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 1}",1
926,False,"{'a': 0.002, 'e': 0.1572371663136276}",30,2,-7.38206597062904,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 1}",1
927,False,"{'a': 0.002, 'e': 0.1569230062457882}",25,13,23.284717290760483,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.002, 'e': 0.156609473870183}",30,15,8.541056206230154,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
929,False,"{'a': 0.002, 'e': 0.15629656793268212}",25,17,15.342043890335841,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.15598428718166135}",20,11,4.284510836773464,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
931,False,"{'a': 0.002, 'e': 0.1556726303679973}",20,11,9.957126741450054,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.002, 'e': 0.15536159624506227}",25,9,19.763609208628743,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
933,False,"{'a': 0.002, 'e': 0.15505118356871936}",25,0,-14.646800889497413,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
934,False,"{'a': 0.002, 'e': 0.1547413910973175}",20,12,3.2045536584714096,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
935,False,"{'a': 0.002, 'e': 0.15443221759168632}",20,0,6.990308485876735,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
936,False,"{'a': 0.002, 'e': 0.1541236618151314}",25,7,13.35034242087284,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
937,False,"{'a': 0.002, 'e': 0.15381572253342926}",20,12,15.795333766238215,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.002, 'e': 0.15350839851482234}",20,12,-29.50282276687516,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
939,False,"{'a': 0.002, 'e': 0.15320168853001417}",20,0,-2.616605088765536,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
940,False,"{'a': 0.002, 'e': 0.15289559135216438}",30,14,5.736490869404181,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
941,False,"{'a': 0.002, 'e': 0.15259010575688386}",20,11,5.618185932844515,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
942,False,"{'a': 0.002, 'e': 0.1522852305222298}",20,12,1.7587925855380202,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
943,False,"{'a': 0.002, 'e': 0.1519809644287009}",25,13,20.667203067064854,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.002, 'e': 0.15167730625923234}",20,10,18.805092161564474,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.002, 'e': 0.1513742547991911}",25,16,17.872886196231995,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.002, 'e': 0.15107180883637084}",25,11,27.790045358996842,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.002, 'e': 0.15076996716098734}",25,3,-3.018646800124433,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
948,False,"{'a': 0.002, 'e': 0.15046872856567356}",20,2,25.435828345215565,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.002, 'e': 0.15016809184547464}",30,10,25.42869197309298,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
950,False,"{'a': 0.002, 'e': 0.14986805579784332}",25,11,28.268188172517956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.002, 'e': 0.14956861922263504}",20,9,-18.487580809012908,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
952,False,"{'a': 0.002, 'e': 0.14926978092210305}",25,11,27.503055202061994,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.002, 'e': 0.1489715397008938}",25,7,1.1220137644214896,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
954,False,"{'a': 0.002, 'e': 0.14867389436604195}",20,12,17.87935417271491,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.002, 'e': 0.14837684372696583}",30,14,-15.311748693555932,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
956,False,"{'a': 0.002, 'e': 0.14808038659546244}",25,14,17.311647995443398,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.002, 'e': 0.14778452178570287}",20,0,-16.540291612396334,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
958,False,"{'a': 0.002, 'e': 0.14748924811422748}",25,12,-0.7363681046213595,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
959,False,"{'a': 0.002, 'e': 0.14719456439994122}",20,14,-2.4754534447717353,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
960,False,"{'a': 0.002, 'e': 0.1469004694641088}",25,13,-15.806734017442796,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
961,False,"{'a': 0.002, 'e': 0.14660696213035015}",20,12,12.93691242715555,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.002, 'e': 0.14631404122463545}",30,17,24.886533079229633,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.002, 'e': 0.14602170557528074}",20,16,9.316762275793433,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.002, 'e': 0.14572995401294303}",30,20,15.077699902797265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.002, 'e': 0.1454387853706157}",30,1,18.091112982884223,"{0: 27, 1: 1, 2: 0, 3: 1, 4: 0}",1
966,False,"{'a': 0.002, 'e': 0.14514819848362373}",30,10,20.94689054929234,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.002, 'e': 0.14485819218961926}",20,8,18.58997897218942,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.002, 'e': 0.14456876532857668}",30,21,14.594973016672533,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.002, 'e': 0.14427991674278817}",25,15,20.339035557084607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.002, 'e': 0.143991645276859}",25,14,5.61086827989361,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
971,False,"{'a': 0.002, 'e': 0.14370394977770293}",20,14,-30.211479454091435,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
972,False,"{'a': 0.002, 'e': 0.14341682909453757}",30,18,19.64061379147068,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.002, 'e': 0.14313028207887982}",25,13,-20.023226670293845,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
974,False,"{'a': 0.002, 'e': 0.14284430758454122}",20,7,-74.56414963446744,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
975,False,"{'a': 0.002, 'e': 0.14255890446762343}",20,5,23.786298830495742,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.002, 'e': 0.1422740715865136}",20,12,-0.18726120016143066,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
977,False,"{'a': 0.002, 'e': 0.14198980780187978}",30,20,17.391730086896217,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.002, 'e': 0.1417061119766665}",35,13,-3.00056172583416,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
979,False,"{'a': 0.002, 'e': 0.14142298297609007}",25,14,20.549602368884766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.002, 'e': 0.1411404196676341}",30,11,25.740169911953082,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.002, 'e': 0.140858420921045}",30,22,16.417974809184205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.002, 'e': 0.1405769856083274}",25,13,-1.260635774839714,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
983,False,"{'a': 0.002, 'e': 0.14029611260373964}",20,14,10.173803302284812,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.002, 'e': 0.1400158007837894}",20,13,5.996233070357054,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.002, 'e': 0.13973604902722894}",20,6,1.2104945202361996,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
986,False,"{'a': 0.002, 'e': 0.13945685621505094}",25,6,-12.570333969590266,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
987,False,"{'a': 0.002, 'e': 0.13917822123048373}",20,7,23.136984610819887,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.002, 'e': 0.138900142958987}",25,10,28.083568097617366,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.002, 'e': 0.13862262028824732}",35,9,45.201825234948856,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.002, 'e': 0.13834565210817362}",25,16,17.669396738971642,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.002, 'e': 0.13806923731089282}",25,17,13.567061820716258,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.002, 'e': 0.13779337479074535}",25,10,0.6373328511345775,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
993,False,"{'a': 0.002, 'e': 0.13751806344428075}",20,6,12.321889965980448,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
994,False,"{'a': 0.002, 'e': 0.13724330217025332}",20,11,-3.031232948824016,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
995,False,"{'a': 0.002, 'e': 0.13696908986961753}",30,13,16.11239275896198,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
996,False,"{'a': 0.002, 'e': 0.13669542544552385}",25,8,30.456486098947497,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.002, 'e': 0.13642230780331424}",25,11,5.091775246593566,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
998,False,"{'a': 0.002, 'e': 0.1361497358505177}",20,13,15.442111890216998,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.002, 'e': 0.13587770849684613}",20,8,20.08956620312427,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.002, 'e': 0.1356062246541897}",20,6,5.498475935356797,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1001,False,"{'a': 0.002, 'e': 0.1353352832366127}",20,3,22.78708618650854,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1002,False,"{'a': 0.002, 'e': 0.13506488316034906}",25,4,13.036233010648225,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
1003,False,"{'a': 0.002, 'e': 0.1347950233437982}",20,8,18.876289885764507,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.002, 'e': 0.1345257027075204}",25,12,19.666342660884073,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.002, 'e': 0.13425692017423285}",20,2,-35.67091230148095,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1006,False,"{'a': 0.002, 'e': 0.13398867466880493}",20,0,18.967187873851625,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1007,False,"{'a': 0.002, 'e': 0.1337209651182544}",25,10,-0.10096023433523316,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1008,False,"{'a': 0.002, 'e': 0.1334537904517426}",20,15,10.073983493835225,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.002, 'e': 0.1331871496005706}",25,17,11.894951578231066,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.002, 'e': 0.13292104149817452}",20,7,-17.389720984828102,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1011,False,"{'a': 0.002, 'e': 0.13265546508012172}",20,0,12.94899578341148,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1012,False,"{'a': 0.002, 'e': 0.13239041928410605}",20,11,3.2005856730842623,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1013,False,"{'a': 0.002, 'e': 0.1321259030499441}",25,20,9.324352147291835,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.002, 'e': 0.13186191531957048}",20,0,8.272740119735523,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1015,False,"{'a': 0.002, 'e': 0.131598455037034}",20,10,5.772802639495453,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1016,False,"{'a': 0.002, 'e': 0.13133552114849303}",30,12,18.839154536098448,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1017,False,"{'a': 0.002, 'e': 0.13107311260221188}",20,0,27.572490418035215,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1018,False,"{'a': 0.002, 'e': 0.13081122834855582}",25,19,3.560988482239833,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.002, 'e': 0.13054986733998764}",25,13,9.799338339871959,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
